customer_id,activity_id,activity_date,activity_note
134,721,2016-05-04 08:45:42.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
134,722,2017-02-20 23:35:08.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
134,723,2015-06-08 12:56:02.000,Flair is what marks the difference between artistry and mere competence.
134,724,2017-02-21 11:15:23.000,I'll alert the crew. When has justice ever been as simple as a rule book?
135,725,2016-10-18 04:50:32.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
135,726,2016-06-20 18:00:49.000,"For an android with no feelings, he sure managed to evoke them in others."
136,727,2017-02-25 02:06:03.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
136,728,2016-02-02 16:03:44.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
136,729,2016-12-02 17:33:11.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
136,730,2015-08-31 09:34:29.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
136,731,2016-02-15 14:13:19.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
136,732,2016-08-27 16:14:43.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
136,733,2015-07-17 16:19:53.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
136,734,2016-01-02 05:24:31.000,"Fate. It protects fools, little children, and ships named Enterprise."
136,735,2015-03-13 19:10:29.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
137,736,2015-12-08 21:56:21.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
137,737,2015-10-10 19:59:53.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
138,738,2016-09-15 11:52:55.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
138,739,2015-03-04 18:54:09.000,"Fate. It protects fools, little children, and ships named Enterprise."
138,740,2016-08-22 14:42:42.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
138,741,2015-02-02 19:20:47.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
139,742,2016-01-28 14:49:28.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
139,743,2015-04-21 06:34:49.000,I'll alert the crew. When has justice ever been as simple as a rule book?
139,744,2015-07-30 18:56:56.000,Flair is what marks the difference between artistry and mere competence.
139,745,2015-01-07 05:14:09.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
140,746,2015-08-28 18:58:10.000,Flair is what marks the difference between artistry and mere competence.
140,747,2016-10-26 04:58:07.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
140,748,2016-11-17 03:17:40.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
140,749,2015-06-25 18:30:31.000,"For an android with no feelings, he sure managed to evoke them in others."
140,750,2015-08-30 21:00:17.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
142,751,2016-07-20 18:33:55.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
142,752,2015-07-17 17:01:57.000,I'll alert the crew. When has justice ever been as simple as a rule book?
142,753,2016-12-09 15:26:21.000,Flair is what marks the difference between artistry and mere competence.
143,754,2016-07-06 11:13:27.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
143,755,2015-06-14 06:50:29.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
143,756,2015-10-10 05:34:58.000,Flair is what marks the difference between artistry and mere competence.
143,757,2016-10-11 20:42:06.000,Flair is what marks the difference between artistry and mere competence.
143,758,2017-02-25 03:19:11.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
143,759,2015-05-09 02:42:42.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
143,760,2016-07-26 16:12:30.000,Flair is what marks the difference between artistry and mere competence.
143,761,2015-12-28 21:41:25.000,"For an android with no feelings, he sure managed to evoke them in others."
144,762,2016-01-16 13:15:46.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
144,763,2015-10-01 01:18:51.000,I'll alert the crew. When has justice ever been as simple as a rule book?
144,764,2015-12-27 10:18:25.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
144,765,2015-01-25 09:06:15.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
145,766,2016-12-30 10:06:34.000,Flair is what marks the difference between artistry and mere competence.
145,767,2016-12-08 16:03:53.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
145,768,2015-03-15 18:18:48.000,"For an android with no feelings, he sure managed to evoke them in others."
145,769,2015-05-13 17:52:45.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
146,770,2016-02-17 20:43:05.000,I'll alert the crew. When has justice ever been as simple as a rule book?
146,771,2015-08-22 11:54:02.000,Flair is what marks the difference between artistry and mere competence.
147,772,2015-04-15 08:26:14.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
147,773,2015-02-05 19:53:45.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
147,774,2015-11-11 09:14:16.000,"For an android with no feelings, he sure managed to evoke them in others."
147,775,2015-07-30 21:57:09.000,"Fate. It protects fools, little children, and ships named Enterprise."
147,776,2016-10-31 04:32:02.000,I'll alert the crew. When has justice ever been as simple as a rule book?
147,777,2015-01-06 06:59:53.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
148,778,2016-05-01 04:36:52.000,I'll alert the crew. When has justice ever been as simple as a rule book?
148,779,2015-04-13 02:11:12.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
148,780,2015-02-20 06:12:14.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
148,781,2016-05-12 03:37:34.000,"For an android with no feelings, he sure managed to evoke them in others."
148,782,2015-07-12 19:31:57.000,Flair is what marks the difference between artistry and mere competence.
149,783,2015-03-17 17:32:29.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
149,784,2016-10-11 00:27:43.000,"For an android with no feelings, he sure managed to evoke them in others."
149,785,2016-04-28 12:17:54.000,Flair is what marks the difference between artistry and mere competence.
150,786,2016-10-19 08:54:14.000,"For an android with no feelings, he sure managed to evoke them in others."
150,787,2017-01-13 04:48:17.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
150,788,2016-10-16 23:51:21.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
150,789,2015-04-16 15:31:19.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
150,790,2015-05-21 14:34:57.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
150,791,2016-03-28 21:18:53.000,I'll alert the crew. When has justice ever been as simple as a rule book?
150,792,2016-07-13 10:32:12.000,"Fate. It protects fools, little children, and ships named Enterprise."
150,793,2016-09-08 23:53:41.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
151,794,2017-01-12 16:53:15.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
151,795,2015-11-03 09:55:04.000,Flair is what marks the difference between artistry and mere competence.
151,796,2016-03-18 12:55:05.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
151,797,2015-11-25 08:01:06.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
151,798,2016-06-24 03:24:56.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
151,799,2016-10-27 07:23:23.000,"For an android with no feelings, he sure managed to evoke them in others."
151,800,2015-09-06 07:06:53.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
151,801,2016-08-24 17:49:30.000,"For an android with no feelings, he sure managed to evoke them in others."
151,802,2016-05-29 06:47:48.000,I'll alert the crew. When has justice ever been as simple as a rule book?
151,803,2016-11-03 02:30:07.000,"For an android with no feelings, he sure managed to evoke them in others."
152,804,2015-08-24 00:58:03.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
152,805,2016-04-28 10:13:23.000,"Fate. It protects fools, little children, and ships named Enterprise."
152,806,2015-08-02 02:25:28.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
152,807,2016-07-27 13:04:24.000,"Fate. It protects fools, little children, and ships named Enterprise."
153,808,2015-07-08 11:48:21.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
153,809,2015-08-18 07:50:33.000,I'll alert the crew. When has justice ever been as simple as a rule book?
154,810,2017-02-26 15:54:33.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
154,811,2016-07-30 00:35:28.000,"For an android with no feelings, he sure managed to evoke them in others."
154,812,2015-10-13 09:50:28.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
154,813,2015-05-03 12:43:46.000,Flair is what marks the difference between artistry and mere competence.
154,814,2016-05-27 13:59:17.000,Flair is what marks the difference between artistry and mere competence.
154,815,2017-01-02 04:12:23.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
61,318,2016-10-24 05:37:12.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
61,319,2016-02-02 07:34:45.000,"For an android with no feelings, he sure managed to evoke them in others."
61,320,2016-02-12 12:40:12.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
61,321,2016-10-03 14:19:18.000,"For an android with no feelings, he sure managed to evoke them in others."
61,322,2016-02-14 18:01:12.000,Flair is what marks the difference between artistry and mere competence.
61,323,2016-04-15 03:54:42.000,"Fate. It protects fools, little children, and ships named Enterprise."
61,324,2015-03-09 22:54:23.000,"For an android with no feelings, he sure managed to evoke them in others."
62,325,2016-02-21 08:16:37.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
62,326,2016-12-01 08:21:40.000,I'll alert the crew. When has justice ever been as simple as a rule book?
62,327,2016-11-14 19:02:41.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
62,328,2015-05-04 01:44:59.000,"Fate. It protects fools, little children, and ships named Enterprise."
63,329,2016-09-23 10:35:03.000,"Fate. It protects fools, little children, and ships named Enterprise."
63,330,2015-06-18 09:40:44.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
63,331,2015-07-19 06:34:13.000,"Fate. It protects fools, little children, and ships named Enterprise."
63,332,2015-08-04 22:27:25.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
63,333,2016-07-02 03:56:20.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
63,334,2016-12-11 01:52:01.000,"Fate. It protects fools, little children, and ships named Enterprise."
63,335,2015-08-27 12:06:46.000,"For an android with no feelings, he sure managed to evoke them in others."
64,336,2015-11-09 17:41:33.000,I'll alert the crew. When has justice ever been as simple as a rule book?
64,337,2016-02-28 13:29:32.000,I'll alert the crew. When has justice ever been as simple as a rule book?
65,338,2015-08-25 03:36:10.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
65,339,2015-02-28 09:58:20.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
65,340,2016-10-18 03:05:53.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
65,341,2015-10-08 10:27:01.000,"For an android with no feelings, he sure managed to evoke them in others."
65,342,2015-02-18 08:47:22.000,"Fate. It protects fools, little children, and ships named Enterprise."
65,343,2015-12-20 10:42:28.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
65,344,2017-01-11 04:58:23.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
66,345,2016-03-16 16:17:05.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
66,346,2016-02-15 02:08:50.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
66,347,2015-04-08 17:23:49.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
66,348,2015-03-22 11:14:25.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
66,349,2015-06-08 13:55:57.000,Flair is what marks the difference between artistry and mere competence.
66,350,2016-06-26 20:56:18.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
66,351,2015-11-04 11:27:16.000,"For an android with no feelings, he sure managed to evoke them in others."
66,352,2016-02-01 19:43:00.000,"For an android with no feelings, he sure managed to evoke them in others."
67,353,2016-06-02 13:31:20.000,Flair is what marks the difference between artistry and mere competence.
67,354,2016-07-31 14:11:21.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
67,355,2015-04-01 15:27:56.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
67,356,2016-06-29 23:40:08.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
67,357,2017-01-05 23:51:32.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
68,358,2015-04-15 21:41:53.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
68,359,2015-05-14 16:27:40.000,Flair is what marks the difference between artistry and mere competence.
68,360,2015-09-24 14:33:47.000,"For an android with no feelings, he sure managed to evoke them in others."
68,361,2015-09-02 20:48:12.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
68,362,2015-02-06 21:57:09.000,Flair is what marks the difference between artistry and mere competence.
68,363,2016-03-07 12:53:02.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
68,364,2016-08-10 14:09:26.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
68,365,2015-09-29 15:55:19.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
68,366,2015-04-09 11:22:11.000,Flair is what marks the difference between artistry and mere competence.
68,367,2015-05-06 10:04:51.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
69,368,2016-08-14 00:52:16.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
69,369,2015-05-22 05:24:06.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
69,370,2016-06-12 09:16:32.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
69,371,2015-01-05 11:17:09.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
69,372,2016-04-23 22:31:21.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
70,373,2015-03-03 08:00:29.000,"For an android with no feelings, he sure managed to evoke them in others."
71,374,2016-06-02 15:40:06.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
71,375,2015-08-10 13:30:02.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
71,376,2016-10-12 00:02:05.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
71,377,2017-02-01 19:18:30.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
71,378,2015-01-30 23:18:31.000,"For an android with no feelings, he sure managed to evoke them in others."
71,379,2016-03-25 02:57:43.000,Flair is what marks the difference between artistry and mere competence.
71,380,2015-06-20 06:28:09.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
71,381,2016-03-29 14:50:25.000,"For an android with no feelings, he sure managed to evoke them in others."
71,382,2015-05-07 02:15:52.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
72,383,2016-11-30 10:06:14.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
72,384,2017-02-24 08:43:53.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
72,385,2015-01-05 11:21:51.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
72,386,2016-07-08 00:01:22.000,Flair is what marks the difference between artistry and mere competence.
238,1236,2015-12-04 14:30:35.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
72,387,2016-07-24 19:44:02.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
72,388,2015-05-28 07:01:15.000,"For an android with no feelings, he sure managed to evoke them in others."
72,389,2016-03-26 09:02:35.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
72,390,2015-05-25 23:57:24.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
72,391,2016-02-10 09:19:34.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
72,392,2016-02-13 11:02:00.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
73,393,2015-06-25 08:54:56.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
73,394,2016-11-05 21:27:27.000,Flair is what marks the difference between artistry and mere competence.
73,395,2016-05-27 21:31:27.000,I'll alert the crew. When has justice ever been as simple as a rule book?
73,396,2016-06-11 09:59:41.000,I'll alert the crew. When has justice ever been as simple as a rule book?
73,397,2015-11-15 13:48:59.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
73,398,2016-04-19 07:22:46.000,Flair is what marks the difference between artistry and mere competence.
73,399,2017-02-23 01:15:00.000,"For an android with no feelings, he sure managed to evoke them in others."
73,400,2015-03-31 05:41:31.000,"Fate. It protects fools, little children, and ships named Enterprise."
74,401,2016-07-11 10:59:52.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
74,402,2016-11-10 00:58:00.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
74,403,2015-01-17 11:44:44.000,Flair is what marks the difference between artistry and mere competence.
74,404,2015-02-27 12:30:37.000,"Fate. It protects fools, little children, and ships named Enterprise."
75,405,2016-11-13 04:15:39.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
75,406,2016-05-27 15:37:43.000,I'll alert the crew. When has justice ever been as simple as a rule book?
75,407,2015-10-20 23:56:35.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
75,408,2016-06-24 22:03:51.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
76,409,2017-01-27 01:36:00.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
76,410,2015-11-29 18:39:05.000,"For an android with no feelings, he sure managed to evoke them in others."
77,411,2016-05-23 22:05:45.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
77,412,2015-06-27 10:06:42.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
77,413,2015-12-08 11:48:18.000,"For an android with no feelings, he sure managed to evoke them in others."
77,414,2016-02-08 15:06:12.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
77,415,2016-07-05 19:55:32.000,Flair is what marks the difference between artistry and mere competence.
77,416,2015-10-29 19:01:17.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
78,417,2016-04-25 02:16:52.000,Flair is what marks the difference between artistry and mere competence.
78,418,2015-06-29 06:24:28.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
78,419,2015-08-29 11:41:22.000,"For an android with no feelings, he sure managed to evoke them in others."
78,420,2016-09-23 18:37:38.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
78,421,2015-06-21 03:30:30.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
78,422,2016-11-10 11:21:19.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
78,423,2016-09-15 10:58:55.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
78,424,2015-05-11 14:59:01.000,I'll alert the crew. When has justice ever been as simple as a rule book?
79,425,2017-02-20 08:18:23.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
79,426,2015-01-18 08:39:19.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
79,427,2015-08-22 21:12:52.000,Flair is what marks the difference between artistry and mere competence.
79,428,2015-02-23 04:23:59.000,I'll alert the crew. When has justice ever been as simple as a rule book?
79,429,2015-06-18 12:13:24.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
79,430,2015-04-22 16:42:57.000,"For an android with no feelings, he sure managed to evoke them in others."
80,431,2016-10-04 08:35:45.000,"Fate. It protects fools, little children, and ships named Enterprise."
80,432,2015-03-05 05:56:41.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
82,433,2016-10-08 12:22:58.000,Flair is what marks the difference between artistry and mere competence.
82,434,2016-07-22 03:30:34.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
82,435,2016-02-07 08:06:45.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
82,436,2017-01-02 23:10:22.000,"Fate. It protects fools, little children, and ships named Enterprise."
82,437,2015-08-02 08:33:06.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
82,438,2015-05-23 22:56:57.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
82,439,2015-10-04 18:43:00.000,Flair is what marks the difference between artistry and mere competence.
82,440,2016-09-21 14:43:58.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
82,441,2016-04-16 21:46:04.000,"Fate. It protects fools, little children, and ships named Enterprise."
82,442,2016-03-17 17:05:55.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
83,443,2016-12-01 20:42:14.000,Flair is what marks the difference between artistry and mere competence.
83,444,2016-12-02 04:40:27.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
83,445,2015-04-22 22:40:19.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
86,446,2015-12-04 11:39:33.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
86,447,2016-06-29 20:38:16.000,Flair is what marks the difference between artistry and mere competence.
86,448,2015-07-04 08:51:28.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
86,449,2015-07-03 23:50:53.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
86,450,2015-03-20 22:18:37.000,"For an android with no feelings, he sure managed to evoke them in others."
86,451,2016-08-14 06:55:49.000,"For an android with no feelings, he sure managed to evoke them in others."
86,452,2015-02-18 18:24:21.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
86,453,2016-03-25 16:14:59.000,I'll alert the crew. When has justice ever been as simple as a rule book?
86,454,2016-12-15 12:00:44.000,I'll alert the crew. When has justice ever been as simple as a rule book?
87,455,2016-10-25 18:35:20.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
87,456,2015-03-14 15:26:05.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
87,457,2016-02-17 05:06:46.000,I'll alert the crew. When has justice ever been as simple as a rule book?
88,458,2016-04-25 16:23:51.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
88,459,2016-06-22 22:56:33.000,I'll alert the crew. When has justice ever been as simple as a rule book?
88,460,2015-11-02 01:34:22.000,Flair is what marks the difference between artistry and mere competence.
89,461,2016-01-11 15:46:46.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
89,462,2016-10-21 23:33:39.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
89,463,2016-12-02 12:53:46.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
89,464,2016-02-04 08:26:15.000,Flair is what marks the difference between artistry and mere competence.
89,465,2015-02-06 14:10:02.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
89,466,2015-10-10 08:54:10.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
89,467,2015-10-17 18:16:16.000,I'll alert the crew. When has justice ever been as simple as a rule book?
89,468,2015-02-13 08:57:02.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
90,469,2015-05-30 05:03:15.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
90,470,2015-08-28 09:08:00.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
90,471,2017-01-09 02:04:28.000,"For an android with no feelings, he sure managed to evoke them in others."
90,472,2015-10-28 14:15:41.000,I'll alert the crew. When has justice ever been as simple as a rule book?
90,473,2016-05-31 19:24:17.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
90,474,2016-12-01 10:28:16.000,I'll alert the crew. When has justice ever been as simple as a rule book?
90,475,2015-06-28 21:20:47.000,"For an android with no feelings, he sure managed to evoke them in others."
90,476,2016-01-03 22:20:16.000,"Fate. It protects fools, little children, and ships named Enterprise."
91,477,2016-02-25 05:59:30.000,Flair is what marks the difference between artistry and mere competence.
91,478,2016-09-09 02:02:33.000,"Fate. It protects fools, little children, and ships named Enterprise."
91,479,2017-01-30 04:25:21.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
91,480,2015-07-03 17:29:24.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
91,481,2016-08-04 08:59:00.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
91,482,2016-02-14 22:12:38.000,"Fate. It protects fools, little children, and ships named Enterprise."
91,483,2016-10-04 14:03:25.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
92,484,2015-01-15 01:49:35.000,Flair is what marks the difference between artistry and mere competence.
92,485,2016-08-08 04:44:50.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
92,486,2017-01-10 11:56:16.000,"For an android with no feelings, he sure managed to evoke them in others."
92,487,2015-08-05 12:24:11.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
92,488,2016-11-28 02:47:10.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
93,489,2015-11-06 02:44:43.000,"Fate. It protects fools, little children, and ships named Enterprise."
93,490,2015-06-15 06:27:58.000,"Fate. It protects fools, little children, and ships named Enterprise."
93,491,2015-06-22 06:03:29.000,Flair is what marks the difference between artistry and mere competence.
