case_id,note_id,note_date,note_text
389,964,2015-06-29 20:30:08.000,I'll alert the crew. When has justice ever been as simple as a rule book?
389,965,2015-02-13 18:18:42.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
389,966,2016-08-23 02:10:41.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
393,967,2016-02-02 10:03:06.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
393,968,2017-02-25 21:39:32.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
393,969,2015-07-12 20:33:47.000,Flair is what marks the difference between artistry and mere competence.
393,970,2016-04-19 01:26:50.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
395,971,2015-02-16 11:13:10.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
396,972,2016-04-16 18:57:53.000,I'll alert the crew. When has justice ever been as simple as a rule book?
398,973,2016-12-02 03:39:19.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
398,974,2016-06-27 16:03:18.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
399,975,2016-02-26 14:01:27.000,Flair is what marks the difference between artistry and mere competence.
400,976,2016-04-10 03:40:38.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
400,977,2015-03-21 13:33:10.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
400,978,2016-04-05 21:18:37.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
400,979,2015-02-10 22:30:34.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
401,980,2015-11-13 13:52:17.000,I'll alert the crew. When has justice ever been as simple as a rule book?
403,981,2015-08-13 04:51:35.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
403,982,2016-02-14 16:54:58.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
403,983,2016-05-14 23:36:43.000,I'll alert the crew. When has justice ever been as simple as a rule book?
403,984,2016-05-17 18:59:50.000,I'll alert the crew. When has justice ever been as simple as a rule book?
403,985,2016-01-15 05:54:19.000,"For an android with no feelings, he sure managed to evoke them in others."
405,986,2016-04-22 15:33:49.000,"Fate. It protects fools, little children, and ships named Enterprise."
405,987,2015-09-24 07:20:43.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
406,988,2015-07-18 19:40:12.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
407,989,2015-03-28 02:51:29.000,Flair is what marks the difference between artistry and mere competence.
407,990,2017-02-20 16:56:47.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
407,991,2015-09-06 03:34:43.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
408,992,2016-01-21 11:50:02.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
408,993,2016-05-20 14:43:43.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
408,994,2017-01-05 05:41:15.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
409,995,2015-01-24 08:51:33.000,"For an android with no feelings, he sure managed to evoke them in others."
411,996,2015-06-08 22:20:08.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
411,997,2015-09-17 11:17:34.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
411,998,2015-12-27 23:00:54.000,"For an android with no feelings, he sure managed to evoke them in others."
413,999,2016-12-17 13:52:34.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
413,1000,2016-07-16 06:25:08.000,"For an android with no feelings, he sure managed to evoke them in others."
414,1001,2016-07-21 20:48:44.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
414,1002,2016-08-05 13:16:51.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
414,1003,2016-03-27 23:42:43.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
415,1004,2015-05-12 05:38:35.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
415,1005,2015-09-24 03:47:20.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
415,1006,2015-11-30 02:04:58.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
416,1007,2015-05-15 05:46:49.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
416,1008,2015-08-04 20:13:11.000,I'll alert the crew. When has justice ever been as simple as a rule book?
416,1009,2015-01-15 02:20:12.000,Flair is what marks the difference between artistry and mere competence.
417,1010,2016-04-04 20:24:58.000,"For an android with no feelings, he sure managed to evoke them in others."
417,1011,2016-05-04 07:23:28.000,I'll alert the crew. When has justice ever been as simple as a rule book?
417,1012,2016-04-20 09:49:01.000,"Fate. It protects fools, little children, and ships named Enterprise."
417,1013,2016-10-18 04:56:43.000,"Fate. It protects fools, little children, and ships named Enterprise."
417,1014,2015-12-17 15:45:11.000,Flair is what marks the difference between artistry and mere competence.
418,1015,2015-02-04 08:56:49.000,Flair is what marks the difference between artistry and mere competence.
418,1016,2015-07-30 10:17:12.000,Flair is what marks the difference between artistry and mere competence.
418,1017,2016-09-14 11:35:56.000,"For an android with no feelings, he sure managed to evoke them in others."
418,1018,2017-02-04 14:11:12.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
418,1019,2016-01-05 17:21:17.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
419,1020,2016-01-24 21:14:30.000,"Fate. It protects fools, little children, and ships named Enterprise."
419,1021,2015-11-17 14:37:13.000,"For an android with no feelings, he sure managed to evoke them in others."
419,1022,2017-01-15 17:50:45.000,"For an android with no feelings, he sure managed to evoke them in others."
419,1023,2016-09-26 19:18:39.000,I'll alert the crew. When has justice ever been as simple as a rule book?
419,1024,2015-03-11 05:51:15.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
494,1189,2016-04-28 06:29:00.000,I'll alert the crew. When has justice ever been as simple as a rule book?
420,1025,2015-12-20 16:41:01.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
420,1026,2016-01-06 10:44:15.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
420,1027,2016-08-26 13:52:33.000,Flair is what marks the difference between artistry and mere competence.
421,1028,2015-01-14 09:31:20.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
421,1029,2015-11-30 04:09:23.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
422,1030,2015-03-15 19:34:32.000,Flair is what marks the difference between artistry and mere competence.
422,1031,2016-05-31 14:52:24.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
422,1032,2016-05-14 10:29:19.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
424,1033,2016-02-07 08:49:52.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
424,1034,2015-01-13 22:58:50.000,"Fate. It protects fools, little children, and ships named Enterprise."
425,1035,2016-11-06 13:38:14.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
425,1036,2015-07-07 17:22:52.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
425,1037,2015-01-10 06:43:20.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
425,1038,2015-01-27 16:12:10.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
426,1039,2016-08-24 20:26:19.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
426,1040,2017-01-11 03:39:22.000,"Fate. It protects fools, little children, and ships named Enterprise."
427,1041,2015-11-03 10:13:35.000,I'll alert the crew. When has justice ever been as simple as a rule book?
428,1042,2015-09-30 15:03:18.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
428,1043,2016-01-03 19:59:21.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
428,1044,2015-06-13 21:50:38.000,"For an android with no feelings, he sure managed to evoke them in others."
428,1045,2016-03-12 02:29:18.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
429,1046,2016-11-18 13:28:11.000,"Fate. It protects fools, little children, and ships named Enterprise."
430,1047,2016-03-20 07:11:02.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
431,1048,2016-03-25 05:08:02.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
431,1049,2016-07-09 05:12:04.000,"Fate. It protects fools, little children, and ships named Enterprise."
432,1050,2016-03-01 16:08:17.000,"For an android with no feelings, he sure managed to evoke them in others."
432,1051,2015-11-14 14:32:03.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
432,1052,2016-05-25 00:51:44.000,I'll alert the crew. When has justice ever been as simple as a rule book?
432,1053,2015-01-16 12:59:24.000,I'll alert the crew. When has justice ever been as simple as a rule book?
432,1054,2016-08-21 19:58:06.000,"Fate. It protects fools, little children, and ships named Enterprise."
434,1055,2016-04-05 11:05:11.000,"Fate. It protects fools, little children, and ships named Enterprise."
435,1056,2015-07-26 16:23:20.000,I'll alert the crew. When has justice ever been as simple as a rule book?
435,1057,2016-10-18 12:37:03.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
435,1058,2015-07-29 08:11:49.000,"Fate. It protects fools, little children, and ships named Enterprise."
435,1059,2015-10-20 15:27:09.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
436,1060,2016-12-25 00:27:07.000,Flair is what marks the difference between artistry and mere competence.
436,1061,2015-01-02 06:24:10.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
436,1062,2015-01-21 05:32:21.000,Flair is what marks the difference between artistry and mere competence.
437,1063,2015-07-29 17:02:58.000,Flair is what marks the difference between artistry and mere competence.
437,1064,2016-02-09 18:43:55.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
437,1065,2016-08-01 06:11:46.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
437,1066,2016-05-09 04:32:39.000,"Fate. It protects fools, little children, and ships named Enterprise."
437,1067,2015-12-19 01:37:14.000,I'll alert the crew. When has justice ever been as simple as a rule book?
438,1068,2015-01-12 21:41:01.000,I'll alert the crew. When has justice ever been as simple as a rule book?
438,1069,2016-01-11 13:23:34.000,I'll alert the crew. When has justice ever been as simple as a rule book?
439,1070,2015-10-07 03:50:41.000,"For an android with no feelings, he sure managed to evoke them in others."
440,1071,2016-02-18 11:08:39.000,Flair is what marks the difference between artistry and mere competence.
440,1072,2016-10-17 09:12:33.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
440,1073,2016-08-16 18:28:57.000,I'll alert the crew. When has justice ever been as simple as a rule book?
443,1074,2016-06-11 21:45:23.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
443,1075,2015-11-24 08:16:13.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
443,1076,2016-06-12 23:49:36.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
443,1077,2016-01-11 10:23:33.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
444,1078,2016-10-16 12:27:30.000,"For an android with no feelings, he sure managed to evoke them in others."
444,1079,2015-11-06 19:31:09.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
444,1080,2016-12-02 22:19:01.000,"Fate. It protects fools, little children, and ships named Enterprise."
444,1081,2015-04-17 20:20:16.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
445,1082,2015-12-28 04:16:19.000,"For an android with no feelings, he sure managed to evoke them in others."
445,1083,2015-10-11 15:45:55.000,Flair is what marks the difference between artistry and mere competence.
446,1084,2015-09-23 12:51:00.000,I'll alert the crew. When has justice ever been as simple as a rule book?
446,1085,2016-06-19 19:32:31.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
446,1086,2016-08-03 14:03:40.000,"Fate. It protects fools, little children, and ships named Enterprise."
446,1087,2015-12-06 07:35:17.000,Flair is what marks the difference between artistry and mere competence.
446,1088,2016-02-07 20:54:01.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
447,1089,2015-02-11 18:21:13.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
447,1090,2017-02-26 21:39:15.000,"Fate. It protects fools, little children, and ships named Enterprise."
447,1091,2016-07-03 03:24:28.000,I'll alert the crew. When has justice ever been as simple as a rule book?
447,1092,2016-11-03 08:08:58.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
448,1093,2016-08-03 15:43:16.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
449,1094,2016-01-04 07:46:00.000,"For an android with no feelings, he sure managed to evoke them in others."
449,1095,2016-04-07 00:37:13.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
450,1096,2016-12-31 23:14:54.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
450,1097,2016-02-02 11:06:47.000,"For an android with no feelings, he sure managed to evoke them in others."
450,1098,2016-08-20 11:41:12.000,"For an android with no feelings, he sure managed to evoke them in others."
450,1099,2017-01-26 02:12:48.000,Flair is what marks the difference between artistry and mere competence.
450,1100,2016-11-01 20:21:27.000,"For an android with no feelings, he sure managed to evoke them in others."
454,1101,2015-06-15 21:55:55.000,"Fate. It protects fools, little children, and ships named Enterprise."
454,1102,2016-06-02 22:27:16.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
454,1103,2016-08-14 07:44:25.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
454,1104,2016-04-30 03:15:25.000,"Fate. It protects fools, little children, and ships named Enterprise."
456,1105,2016-04-23 10:16:49.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
456,1106,2015-03-27 10:21:55.000,"For an android with no feelings, he sure managed to evoke them in others."
456,1107,2016-12-26 03:17:58.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
456,1108,2016-05-21 04:37:06.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
457,1109,2016-06-12 04:10:39.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
458,1110,2016-10-12 20:07:23.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
458,1111,2016-07-31 01:59:10.000,I'll alert the crew. When has justice ever been as simple as a rule book?
458,1112,2016-12-04 05:32:11.000,"For an android with no feelings, he sure managed to evoke them in others."
458,1113,2015-12-30 13:22:30.000,"Fate. It protects fools, little children, and ships named Enterprise."
458,1114,2016-08-28 23:38:36.000,Flair is what marks the difference between artistry and mere competence.
459,1115,2015-07-09 15:00:55.000,I'll alert the crew. When has justice ever been as simple as a rule book?
459,1116,2016-10-06 05:23:21.000,Flair is what marks the difference between artistry and mere competence.
459,1117,2015-12-07 01:06:47.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
459,1118,2015-12-07 02:32:23.000,Flair is what marks the difference between artistry and mere competence.
459,1119,2015-09-03 07:21:05.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
460,1120,2016-02-10 20:39:11.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
460,1121,2015-09-24 06:47:38.000,I'll alert the crew. When has justice ever been as simple as a rule book?
461,1122,2016-12-14 08:00:33.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
463,1123,2016-07-24 19:25:03.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
464,1124,2016-02-22 13:06:38.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
464,1125,2015-10-03 07:37:40.000,Flair is what marks the difference between artistry and mere competence.
464,1126,2017-01-25 19:59:54.000,I'll alert the crew. When has justice ever been as simple as a rule book?
464,1127,2015-01-31 18:40:58.000,I'll alert the crew. When has justice ever been as simple as a rule book?
464,1128,2015-10-21 11:10:17.000,I'll alert the crew. When has justice ever been as simple as a rule book?
465,1129,2016-05-06 03:06:43.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
465,1130,2015-05-16 07:41:07.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
466,1131,2015-10-16 00:26:05.000,Flair is what marks the difference between artistry and mere competence.
466,1132,2015-12-28 00:07:25.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
466,1133,2016-12-12 11:36:36.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
466,1134,2015-02-01 13:39:54.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
638,1543,2016-03-03 09:19:19.000,I'll alert the crew. When has justice ever been as simple as a rule book?
466,1135,2016-04-04 04:18:16.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
467,1136,2016-12-21 16:21:48.000,"For an android with no feelings, he sure managed to evoke them in others."
468,1137,2017-02-16 00:13:00.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
468,1138,2016-10-28 16:46:36.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
468,1139,2015-01-13 06:42:42.000,"Fate. It protects fools, little children, and ships named Enterprise."
468,1140,2016-07-07 01:25:25.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
468,1141,2016-01-04 21:50:09.000,"For an android with no feelings, he sure managed to evoke them in others."
472,1142,2015-07-13 08:46:24.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
473,1143,2016-10-29 11:43:56.000,I'll alert the crew. When has justice ever been as simple as a rule book?
473,1144,2016-08-29 13:22:03.000,I'll alert the crew. When has justice ever been as simple as a rule book?
473,1145,2016-02-09 15:56:18.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
473,1146,2016-03-04 17:09:26.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
474,1147,2016-07-27 22:26:46.000,"Fate. It protects fools, little children, and ships named Enterprise."
474,1148,2016-10-12 19:09:40.000,Flair is what marks the difference between artistry and mere competence.
474,1149,2016-04-26 15:00:49.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
474,1150,2015-03-22 16:10:04.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
476,1151,2015-08-03 03:36:16.000,Flair is what marks the difference between artistry and mere competence.
478,1152,2015-12-16 13:22:13.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
478,1153,2016-03-07 12:49:25.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
478,1154,2017-02-14 17:08:39.000,"For an android with no feelings, he sure managed to evoke them in others."
478,1155,2017-02-13 18:57:33.000,"For an android with no feelings, he sure managed to evoke them in others."
479,1156,2016-07-03 07:03:39.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
481,1157,2015-12-20 08:10:01.000,Flair is what marks the difference between artistry and mere competence.
481,1158,2016-02-12 15:47:34.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
481,1159,2015-09-27 04:29:11.000,"Fate. It protects fools, little children, and ships named Enterprise."
482,1160,2015-01-05 13:51:17.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
482,1161,2015-02-08 13:39:19.000,I'll alert the crew. When has justice ever been as simple as a rule book?
484,1162,2015-06-29 23:01:21.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
484,1163,2016-11-29 14:14:56.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
484,1164,2015-10-28 02:11:08.000,I'll alert the crew. When has justice ever been as simple as a rule book?
484,1165,2016-08-17 05:35:47.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
485,1166,2016-09-01 17:19:38.000,I'll alert the crew. When has justice ever been as simple as a rule book?
485,1167,2015-11-06 21:32:04.000,Flair is what marks the difference between artistry and mere competence.
486,1168,2015-03-29 22:47:34.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
486,1169,2016-11-16 11:41:54.000,"For an android with no feelings, he sure managed to evoke them in others."
486,1170,2016-02-09 14:37:27.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
486,1171,2015-11-03 10:01:00.000,"For an android with no feelings, he sure managed to evoke them in others."
487,1172,2016-05-12 02:28:11.000,"Fate. It protects fools, little children, and ships named Enterprise."
487,1173,2016-07-14 12:38:59.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
487,1174,2016-03-12 03:13:11.000,"Fate. It protects fools, little children, and ships named Enterprise."
487,1175,2016-12-13 07:29:12.000,"Fate. It protects fools, little children, and ships named Enterprise."
487,1176,2017-02-15 08:39:12.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
488,1177,2016-12-01 14:39:15.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
488,1178,2016-01-07 19:28:32.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
488,1179,2015-06-27 18:32:31.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
488,1180,2015-11-21 23:04:24.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
489,1181,2016-09-20 22:57:17.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
490,1182,2016-05-06 22:19:16.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
490,1183,2015-01-26 12:13:34.000,"For an android with no feelings, he sure managed to evoke them in others."
491,1184,2015-02-06 03:36:30.000,I'll alert the crew. When has justice ever been as simple as a rule book?
493,1185,2016-02-27 21:05:59.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
493,1186,2016-03-09 17:10:32.000,Flair is what marks the difference between artistry and mere competence.
493,1187,2015-05-04 21:41:48.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
494,1188,2015-08-24 11:32:06.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
495,1190,2015-10-10 21:52:04.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
495,1191,2015-04-12 08:43:39.000,"Fate. It protects fools, little children, and ships named Enterprise."
495,1192,2016-07-09 01:01:17.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
497,1193,2016-01-21 02:51:06.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
497,1194,2015-12-12 21:57:07.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
498,1195,2015-02-28 10:23:18.000,"For an android with no feelings, he sure managed to evoke them in others."
498,1196,2016-01-24 01:59:34.000,"Fate. It protects fools, little children, and ships named Enterprise."
498,1197,2017-01-16 22:14:07.000,I'll alert the crew. When has justice ever been as simple as a rule book?
499,1198,2016-03-27 19:47:56.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
499,1199,2015-08-25 23:09:38.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
499,1200,2016-01-22 18:28:51.000,"Fate. It protects fools, little children, and ships named Enterprise."
499,1201,2015-06-12 21:36:18.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
500,1202,2015-01-27 16:38:54.000,Flair is what marks the difference between artistry and mere competence.
500,1203,2016-04-16 11:13:02.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
500,1204,2017-01-26 17:02:04.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
500,1205,2016-09-22 02:27:03.000,"For an android with no feelings, he sure managed to evoke them in others."
500,1206,2016-01-29 01:56:18.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
501,1207,2016-03-10 02:34:50.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
501,1208,2015-02-09 17:18:29.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
501,1209,2015-04-22 22:21:49.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
502,1210,2015-06-21 18:42:42.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
502,1211,2016-02-05 09:25:49.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
609,1460,2016-11-02 17:25:55.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
609,1461,2015-06-18 21:06:19.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
609,1462,2015-03-11 22:32:01.000,I'll alert the crew. When has justice ever been as simple as a rule book?
610,1463,2015-12-07 11:09:00.000,"Fate. It protects fools, little children, and ships named Enterprise."
610,1464,2016-01-16 23:52:55.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
611,1465,2016-06-11 11:22:15.000,Flair is what marks the difference between artistry and mere competence.
611,1466,2015-09-27 12:02:05.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
611,1467,2015-07-10 02:34:03.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
611,1468,2016-03-31 02:14:53.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
612,1469,2016-05-26 06:39:33.000,Flair is what marks the difference between artistry and mere competence.
612,1470,2016-11-13 11:41:20.000,I'll alert the crew. When has justice ever been as simple as a rule book?
612,1471,2016-06-22 11:14:21.000,"For an android with no feelings, he sure managed to evoke them in others."
612,1472,2015-05-24 11:49:08.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
612,1473,2016-04-28 20:54:23.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
613,1474,2015-05-18 07:18:15.000,"For an android with no feelings, he sure managed to evoke them in others."
614,1475,2016-07-19 19:33:37.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
614,1476,2016-03-06 16:26:55.000,"Fate. It protects fools, little children, and ships named Enterprise."
614,1477,2016-09-08 11:24:48.000,"For an android with no feelings, he sure managed to evoke them in others."
614,1478,2016-07-08 07:39:15.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
614,1479,2016-05-05 17:47:17.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
